id,event_id,name,distance_km,elevation_m,race_type,terrain,fee_eur,fee_rsd,cutoff,race_url,source,description,organizer,contact_email,participants,_event_id,_event_name,_event_date
b3232c0a6433818cff34bfd4756b1f42,a925c5db1874c59f78a4a30fa6c81558,[19.0 km] Serbia EPIC VRNJAČKA BANJA 19Km,19.0,,Trail,trail,30.0,3500.0,,https://trka.rs/races/1843-serbia-epic-vrnja%C4%8Dka-banja-4-serbia-epic-vrnja%C4%8Dka-/,trka.rs,Serbia EPIC VRNJAČKA BANJA #4,Biciklistički klub Novi Sad Temerinska 42 Novi Sad,novisadmtb2021@gmail.com,,a925c5db1874c59f78a4a30fa6c81558,Serbia EPIC VRNJAČKA BANJA #4,2026-06-06
db4d213b6ef4c2c26c145d501c4d1498,a925c5db1874c59f78a4a30fa6c81558,[6.0 km] Serbia EPIC VRNJAČKA BANJA 6Km,6.0,,Trail,trail,30.0,3500.0,,https://trka.rs/races/1844-serbia-epic-vrnja%C4%8Dka-banja-4-serbia-epic-vrnja%C4%8Dka-/,trka.rs,Serbia EPIC VRNJAČKA BANJA #4,Biciklistički klub Novi Sad Temerinska 42 Novi Sad,novisadmtb2021@gmail.com,,a925c5db1874c59f78a4a30fa6c81558,Serbia EPIC VRNJAČKA BANJA #4,2026-06-06
444f25b724db4d6a0ce8c5b01c51ded1,464e4bfbe3c94e78de14f12052b60f1e,[1.0 km] OCR Invictus Challenge Štrand,1.0,,OCR,,,0.0,,https://trka.rs/races/1959-ocr-invictus-challenge-%C5%A1trand-ocr-invictus-challen/,trka.rs,https://invictuschallenge.rs/ocr-trke/strand/,SU Invictus NS 021 Stevana Doronjskog 7 Novi Sad,office@invictuschallenge.rs,,464e4bfbe3c94e78de14f12052b60f1e,OCR Invictus Challenge Štrand,2026-06-06
2f62b36395fc170992417e14656c42eb,cc444e88f3cb6f571b81d21a248943d0,[7.0 km] 7 km,7.0,,Road race,road,30.0,3000.0,,https://trka.rs/races/2003-5-color-run-7-km/,trka.rs,"🎨 5. COLOR RUN – SPREMITE SE ZA EKSPLOZIJU BOJA! 🏃‍♂️🏃‍♀️ 📅 Datum: 7. jun 📍 Lokacija: Arilje, Gradski park 📏 Dužina staze: 7 km ⏳ RASPORED DOGAĐAJA: 🕗 08:00 - 09:30 – Preuzimanje startnih paketa 🔥 09:45 – Grupno zagrevanje za trku 🏁 10:00 – START! 🏆 NAKON TOGA – Proglašenje pobednika i dodela nagrada 🎁 UČESNIČKI PAKET SADRŽI: 👕 Majicu sa motivima trke 🔢 Startni broj 💧 Okrepu na stazi i cilju 🥇 Finišersku medalju 📸 Fotografije sa trke ✅ Elektronsko merenje vremena Ove godine spremili smo još više zabave i priliku da trčite u svom omiljenom formatu! 🔥 KATEGORIJA TRKE: 🎽 Color Run – Individualno učešće 💰 KOTIZACIJA (plaća se po učesniku) - 3.000 din. 📢 PRIJAVE ISKLJUČIVO NA: trka.rs Za učesnike su obezbeđeni: ✅ Svlačionice i tuševi u Sportskoj hali Arilje ✅ Obezbeđen parking ⚠ BROJ MESTA JE OGRANIČEN! Prijave se otvaraju uskoro – budite spremni! 🔥 📩 KONTAKT: 📧 E-mail: office@s-gym.rs 📸 Instagram: @color_run_arilje 📘 Facebook: Color Run",SU S-GYM Vojislava Popovića bb Arilje,office@s-gym.rs,,cc444e88f3cb6f571b81d21a248943d0,5. Color Run Arilje,2026-06-07
045f1aa5d2951cf5cdc153434998a304,439bf99a918d6c9bc414152ade60d2ca,[8.0 km] Stazama prirode OCR i trail 8km,8.0,,Trail,trail,,3300.0,,https://trka.rs/races/1997-stazama-prirode-ocr-i-trail-challenge-2026-stazama/,trka.rs,"2026. godina i ""Stazama prirode"" ,donose dve staze na prelepim prostranstvima Grze, Deonica od 14km , i podjednako atraktivna i zahtevna staza od 8km. Start i cilj su za obe trke isti, ali iskustva koja one nude su svojstvena i unikatna. OCR poligon sa brojnim preprekama pred kraj trke kao test kako za entuzijaste tako i za iskusne posetioce Grze toga dana. Nove informacije slede ...","Ekološka inicijativa mladih ""Naše stanište""",info@nasestaniste.rs,,439bf99a918d6c9bc414152ade60d2ca,Stazama prirode OCR i trail challenge 2026,2026-06-13
653ba8e9875f2108f285ad771181352c,439bf99a918d6c9bc414152ade60d2ca,[14.0 km] Stazama prirode OCR i trail 14km,14.0,,Trail,trail,,3500.0,,https://trka.rs/races/1998-stazama-prirode-ocr-i-trail-challenge-2026-stazama/,trka.rs,"2026. godina i ""Stazama prirode"" ,donose dve staze na prelepim prostranstvima Grze, Deonica od 14km , i podjednako atraktivna i zahtevna staza od 8km. Start i cilj su za obe trke isti, ali iskustva koja one nude su svojstvena i unikatna. OCR poligon sa brojnim preprekama pred kraj trke kao test kako za entuzijaste tako i za iskusne posetioce Grze toga dana. Nove informacije slede ...","Ekološka inicijativa mladih ""Naše stanište""",info@nasestaniste.rs,,439bf99a918d6c9bc414152ade60d2ca,Stazama prirode OCR i trail challenge 2026,2026-06-13
b84bf32bcabd6d985709b967212a5995,b14e0494c0a59eda5b0bb318c2495f5b,[19.0 km] Red Race 19 km,19.0,,Trail,trail,39.0,3900.0,,https://trka.rs/races/1916-vidra-gradac-trail-red-race-19-km/,trka.rs,https://westserbiatrails.com/,SU West Trails Vlasinska 2 Valjevo 14000,westserbiatrails@gmail.com,,b14e0494c0a59eda5b0bb318c2495f5b,Vidra Gradac Trail,2026-06-14
43b897efcc80e5f8ee94fcf190db5aff,b14e0494c0a59eda5b0bb318c2495f5b,[10.0 km] Blue Race 10 km,10.0,,Trail,trail,36.0,3600.0,,https://trka.rs/races/1917-vidra-gradac-trail-blue-race-10-km/,trka.rs,https://westserbiatrails.com/,SU West Trails Vlasinska 2 Valjevo 14000,westserbiatrails@gmail.com,,b14e0494c0a59eda5b0bb318c2495f5b,Vidra Gradac Trail,2026-06-14
3fb5b3d8278680e30dd5347bc9892b69,b14e0494c0a59eda5b0bb318c2495f5b,[10.0 km] Hike Adventure / Pešačka vodjena Tura,10.0,,Hiking,,15.0,1500.0,,https://trka.rs/races/1921-vidra-gradac-trail-hike-adventure-pe%C5%A1a%C4%8Dka-vodjena-/,trka.rs,Žurka je u prirodi.,SU West Trails Vlasinska 2 Valjevo 14000,westserbiatrails@gmail.com,,b14e0494c0a59eda5b0bb318c2495f5b,Vidra Gradac Trail,2026-06-14
77a16633af7419a50992a954ef32491f,f65722302d6f4f02c9fe3a2680f461c7,[10.0 km] 10 km,10.0,,10 km,,36.0,3600.0,,https://trka.rs/races/1900-17-trka-prijateljstva-kula-10-km/,trka.rs,-,AK Hajduk maraton tim Kula,akhajdukkula@gmail.com,,f65722302d6f4f02c9fe3a2680f461c7,17. Trka prijateljstva Kula,2026-06-20
c6c91df2a505c2d15cf0112e18eec038,f65722302d6f4f02c9fe3a2680f461c7,[5.0 km] 5 km,5.0,,5 km,,36.0,3600.0,,https://trka.rs/races/1901-17-trka-prijateljstva-kula-5-km/,trka.rs,-,AK Hajduk maraton tim Kula,akhajdukkula@gmail.com,,f65722302d6f4f02c9fe3a2680f461c7,17. Trka prijateljstva Kula,2026-06-20
e0e6d1fb6dd3ee007780806807cb2bee,f65722302d6f4f02c9fe3a2680f461c7,[5.0 km] 5 km Nordijsko hodanje,5.0,,Nordic walking,,36.0,3600.0,,https://trka.rs/races/1902-17-trka-prijateljstva-kula-5-km-nordijsko-hodanje/,trka.rs,-,AK Hajduk maraton tim Kula,akhajdukkula@gmail.com,,f65722302d6f4f02c9fe3a2680f461c7,17. Trka prijateljstva Kula,2026-06-20
6412d22f9bdad461ac7559c610a36a12,1d651f58d4431785df1252e7ef0158a7,[6.0 km] Trail race 6km,6.0,,Trail,trail,40.0,4000.0,,https://trka.rs/races/1926-2-tornik-race-trail-race-6km/,trka.rs,Info na sajtu manifestacije,"Sportsko udruženje Maturanti maratonci, Jovana Miodragovića 1, Beograd",happyrunbelgrade@gmail.com,,1d651f58d4431785df1252e7ef0158a7,2. TORNIK RACE,2026-06-27
8c41cef0adc2c94c47e96b6edf5568bb,1d651f58d4431785df1252e7ef0158a7,[15.0 km] Trail race 15km,15.0,,Trail,trail,40.0,4000.0,,https://trka.rs/races/1927-2-tornik-race-trail-race-15km/,trka.rs,Info na sajtu manifestacije,"Sportsko udruženje Maturanti maratonci, Jovana Miodragovića 1, Beograd",happyrunbelgrade@gmail.com,,1d651f58d4431785df1252e7ef0158a7,2. TORNIK RACE,2026-06-27
01816d225d0f0d59fd29246625d9b2b5,1d651f58d4431785df1252e7ef0158a7,[25.0 km] Trail race 25km,25.0,,Trail,trail,40.0,4000.0,,https://trka.rs/races/1963-2-tornik-race-trail-race-25km/,trka.rs,Info na sajtu manifestacije,"Sportsko udruženje Maturanti maratonci, Jovana Miodragovića 1, Beograd",happyrunbelgrade@gmail.com,,1d651f58d4431785df1252e7ef0158a7,2. TORNIK RACE,2026-06-27
2f29cd1f5344cc75e641c243d292051e,1d651f58d4431785df1252e7ef0158a7,[6.0 km] OCR,6.0,,OCR,,40.0,4500.0,,https://trka.rs/races/1964-2-tornik-race-ocr/,trka.rs,Info na sajtu manifestacije,"Sportsko udruženje Maturanti maratonci, Jovana Miodragovića 1, Beograd",happyrunbelgrade@gmail.com,,1d651f58d4431785df1252e7ef0158a7,2. TORNIK RACE,2026-06-27
db00d55377d6516f5f56e1eefbf4de55,1d651f58d4431785df1252e7ef0158a7,[6.0 km] Plogging 6km,6.0,,Plogging,,,,,https://trka.rs/races/1965-2-tornik-race-plogging-6km/,trka.rs,Info na sajtu manifestacije,"Sportsko udruženje Maturanti maratonci, Jovana Miodragovića 1, Beograd",happyrunbelgrade@gmail.com,,1d651f58d4431785df1252e7ef0158a7,2. TORNIK RACE,2026-06-27
ec29d58471c23cdaf02cc640f07e7389,1d651f58d4431785df1252e7ef0158a7,[0.6 km] Dečija OCR trka,0.6,,Kids running,,,,,https://trka.rs/races/1966-2-tornik-race-de%C4%8Dija-ocr-trka/,trka.rs,Dečije OCR trke će biti podeljene u 4 kategorije: 2-4 godina / 100m 5-7 godina / 200m 8-10 godina / 400m 11-13 godina / 600m,"Sportsko udruženje Maturanti maratonci, Jovana Miodragovića 1, Beograd",happyrunbelgrade@gmail.com,,1d651f58d4431785df1252e7ef0158a7,2. TORNIK RACE,2026-06-27
603f838e7ea9df97a646bf34e4aed7c0,d8c08445e4c118c395a05ca8627be5cf,[0.0 km] OCR Invictus Challenge Kopaonik,0.0,,OCR,,,0.0,,https://trka.rs/races/1960-ocr-invictus-challenge-kopaonik-ocr-invictus-chall/,trka.rs,https://invictuschallenge.rs/ocr-trke/kopaonik/,SU Invictus NS 021 Stevana Doronjskog 7 Novi Sad,office@invictuschallenge.rs,,d8c08445e4c118c395a05ca8627be5cf,OCR Invictus Challenge Kopaonik,2026-07-04
0c69640ac3cda8d8e5e31aaa7fd8b332,3a25a2cd9dd3a5a9f1715e64a6c5d433,[0.2 km] Swimming 200 m (0-9),0.2,,Open Water Swimming,,22.0,2200.0,,https://trka.rs/races/1976-44-kanji%C5%BEa-festival-tr%C4%8Danja-i-plivanja-swimming-20/,trka.rs,-,SU Bro's Gym Bratstva jedinstva 26 Kanjiža,kanjiza.festival@gmail.com,,3a25a2cd9dd3a5a9f1715e64a6c5d433,44. Kanjiža Running & Swimming Festival,2026-08-08
a0861cdc442fda78028571032af8a82b,3a25a2cd9dd3a5a9f1715e64a6c5d433,[0.57 km] Swimming 570 m (10-11),0.57,,Open Water Swimming,,22.0,2200.0,,https://trka.rs/races/1977-44-kanji%C5%BEa-festival-tr%C4%8Danja-i-plivanja-swimming-57/,trka.rs,-,SU Bro's Gym Bratstva jedinstva 26 Kanjiža,kanjiza.festival@gmail.com,,3a25a2cd9dd3a5a9f1715e64a6c5d433,44. Kanjiža Running & Swimming Festival,2026-08-08
f27c21bf707a3332e5e9bfd1d1e044b9,3a25a2cd9dd3a5a9f1715e64a6c5d433,[3.0 km] Swimming 3.000 m,3.0,,Open Water Swimming,,27.0,2700.0,,https://trka.rs/races/1978-44-kanji%C5%BEa-festival-tr%C4%8Danja-i-plivanja-swimming-30/,trka.rs,-,SU Bro's Gym Bratstva jedinstva 26 Kanjiža,kanjiza.festival@gmail.com,,3a25a2cd9dd3a5a9f1715e64a6c5d433,44. Kanjiža Running & Swimming Festival,2026-08-08
fc21b11bf4892469c13afe5367519f86,3a25a2cd9dd3a5a9f1715e64a6c5d433,[0.9 km] Running 900 m (0-9),0.9,,Kids running,,22.0,2200.0,,https://trka.rs/races/1979-44-kanji%C5%BEa-festival-tr%C4%8Danja-i-plivanja-running-900/,trka.rs,-,SU Bro's Gym Bratstva jedinstva 26 Kanjiža,kanjiza.festival@gmail.com,,3a25a2cd9dd3a5a9f1715e64a6c5d433,44. Kanjiža Running & Swimming Festival,2026-08-08
e7d3c3fa6af8d491dd76100cb4deb3b6,3a25a2cd9dd3a5a9f1715e64a6c5d433,[1.4 km] Running 1.400 m (10-11),1.4,,Kids running,,22.0,2200.0,,https://trka.rs/races/1980-44-kanji%C5%BEa-festival-tr%C4%8Danja-i-plivanja-running-140/,trka.rs,-,SU Bro's Gym Bratstva jedinstva 26 Kanjiža,kanjiza.festival@gmail.com,,3a25a2cd9dd3a5a9f1715e64a6c5d433,44. Kanjiža Running & Swimming Festival,2026-08-08
67266f2a7a87cbae985ee18bca12e201,3a25a2cd9dd3a5a9f1715e64a6c5d433,[2.6 km] Running 2.600 m (12-13),2.6,,Kids running,,22.0,2200.0,,https://trka.rs/races/1981-44-kanji%C5%BEa-festival-tr%C4%8Danja-i-plivanja-running-260/,trka.rs,-,SU Bro's Gym Bratstva jedinstva 26 Kanjiža,kanjiza.festival@gmail.com,,3a25a2cd9dd3a5a9f1715e64a6c5d433,44. Kanjiža Running & Swimming Festival,2026-08-08
c333594375f38ffbfe9e4dee743f5c52,3a25a2cd9dd3a5a9f1715e64a6c5d433,"[4.0 km] Running 4.000 m (0-15, 16+)",4.0,,Road race,road,27.0,2700.0,,https://trka.rs/races/1982-44-kanji%C5%BEa-festival-tr%C4%8Danja-i-plivanja-running-400/,trka.rs,-,SU Bro's Gym Bratstva jedinstva 26 Kanjiža,kanjiza.festival@gmail.com,,3a25a2cd9dd3a5a9f1715e64a6c5d433,44. Kanjiža Running & Swimming Festival,2026-08-08
e135c433bfdcb08e0b37a6f4b8b1d90a,3a25a2cd9dd3a5a9f1715e64a6c5d433,[10.0 km] Running 10.000 m,10.0,,10 km,,27.0,2700.0,,https://trka.rs/races/1983-44-kanji%C5%BEa-festival-tr%C4%8Danja-i-plivanja-running-100/,trka.rs,-,SU Bro's Gym Bratstva jedinstva 26 Kanjiža,kanjiza.festival@gmail.com,,3a25a2cd9dd3a5a9f1715e64a6c5d433,44. Kanjiža Running & Swimming Festival,2026-08-08
c7898d50a5544efb9cc8ed0dbab0c93e,3a25a2cd9dd3a5a9f1715e64a6c5d433,[13.0 km] Kanjiža XL aquathlon,13.0,,Aquathlon,,27.0,2700.0,,https://trka.rs/races/1984-44-kanji%C5%BEa-festival-tr%C4%8Danja-i-plivanja-kanji%C5%BEa-xl-/,trka.rs,-,SU Bro's Gym Bratstva jedinstva 26 Kanjiža,kanjiza.festival@gmail.com,,3a25a2cd9dd3a5a9f1715e64a6c5d433,44. Kanjiža Running & Swimming Festival,2026-08-08
fcb4fe1e3be5331568509d813adb921f,c8115f408fd69453c1d936c05f8e03f2,[15.0 km] Serbia EPIC STARA PLANINA 15 Km,15.0,,Trail,trail,30.0,3500.0,,https://trka.rs/races/1845-serbia-epic-stara-planina-5-serbia-epic-stara-plan/,trka.rs,Serbia EPIC STARA PLANINA 15 Km,Biciklistički klub Novi Sad Temerinska 42 Novi Sad,novisadmtb2021@gmail.com,,c8115f408fd69453c1d936c05f8e03f2,Serbia EPIC STARA PLANINA #5,2026-08-09
7737461264510f6eeb34337b0fc6855c,c8115f408fd69453c1d936c05f8e03f2,[7.0 km] Serbia EPIC STARA PLANINA #5 Mala staza,7.0,,Trail,trail,35.0,3500.0,,https://trka.rs/races/1925-serbia-epic-stara-planina-5-serbia-epic-stara-plan/,trka.rs,Serbia EPIC STARA PLANINA #5 Mala staza,Biciklistički klub Novi Sad Temerinska 42 Novi Sad,novisadmtb2021@gmail.com,,c8115f408fd69453c1d936c05f8e03f2,Serbia EPIC STARA PLANINA #5,2026-08-09
e33d30f6dbd5d67aab8b3168c6b58708,b44bef04a0e3e3690d7427a5c845c3fb,[21.1 km] Half Marathon,21.1,,Halfmarathon,,40.0,4000.0,,https://trka.rs/races/1826-9th-subotica-half-marathon-half-marathon/,trka.rs,-,SU Horizont Pavla Štosa 4 Subotica,info@subotickipolumaraton.com,,b44bef04a0e3e3690d7427a5c845c3fb,9th Subotica Half Marathon,2026-08-30
b8190072f5fdf8c6c9d64b17391c871e,b44bef04a0e3e3690d7427a5c845c3fb,[10.0 km] 10k,10.0,,10 km,,40.0,4000.0,,https://trka.rs/races/1827-9th-subotica-half-marathon-10k/,trka.rs,-,SU Horizont Pavla Štosa 4 Subotica,info@subotickipolumaraton.com,,b44bef04a0e3e3690d7427a5c845c3fb,9th Subotica Half Marathon,2026-08-30
3841ccb98330cdd2217f57bdc7405e68,b44bef04a0e3e3690d7427a5c845c3fb,[5.0 km] 5k,5.0,,5 km,,40.0,4000.0,,https://trka.rs/races/1828-9th-subotica-half-marathon-5k/,trka.rs,-,SU Horizont Pavla Štosa 4 Subotica,info@subotickipolumaraton.com,,b44bef04a0e3e3690d7427a5c845c3fb,9th Subotica Half Marathon,2026-08-30
b56eee2f6e734a38e5222c9f210b35b5,76b6771b585ba27f27b023c7fa560a4f,[10.0 km] Serbia EPIC ZLATIBOR NIGHT TRAIL 10Km,10.0,,Trail,trail,30.0,3500.0,,https://trka.rs/races/1846-serbia-epic-zlatibor-night-trail-6-serbia-epic-zla/,trka.rs,Serbia EPIC ZLATIBOR NIGHT TRAIL 10Km,Biciklistički klub Novi Sad Temerinska 42 Novi Sad,novisadmtb2021@gmail.com,,76b6771b585ba27f27b023c7fa560a4f,Serbia EPIC ZLATIBOR NIGHT TRAIL #6,2026-09-12
f11fb9fc25b46802a6aae72481e01ad9,76b6771b585ba27f27b023c7fa560a4f,[6.0 km] Serbia EPIC ZLATIBOR NIGHT TRAIL 6Km,6.0,,Trail,trail,30.0,3500.0,,https://trka.rs/races/1847-serbia-epic-zlatibor-night-trail-6-serbia-epic-zla/,trka.rs,Serbia EPIC ZLATIBOR NIGHT TRAIL 6Km,Biciklistički klub Novi Sad Temerinska 42 Novi Sad,novisadmtb2021@gmail.com,,76b6771b585ba27f27b023c7fa560a4f,Serbia EPIC ZLATIBOR NIGHT TRAIL #6,2026-09-12
397589dc175f63f060c75ff864b8d1ec,e677714798638749afddcb913d537f98,[10.0 km] 10 km,10.0,,10 km,,35.0,3500.0,,https://trka.rs/races/2008-17-memorijalna-trka-pal-skenderovi%C4%87-10-km/,trka.rs,-,Atletsko sportsko udruženje TSC Jadranska 5 Bačka Topola,palskenderovic@gmail.com,,e677714798638749afddcb913d537f98,17. Memorijalna trka Pal Skenderović,2026-09-13
b10b932fe01c0178ea84c6d0b6d13ee8,e677714798638749afddcb913d537f98,[5.0 km] 5 km,5.0,,5 km,,35.0,3500.0,,https://trka.rs/races/2009-17-memorijalna-trka-pal-skenderovi%C4%87-5-km/,trka.rs,-,Atletsko sportsko udruženje TSC Jadranska 5 Bačka Topola,palskenderovic@gmail.com,,e677714798638749afddcb913d537f98,17. Memorijalna trka Pal Skenderović,2026-09-13
4dc4741d728212f28d0e94a668f205c5,f3901dcb4f3ceff87e706d7a23c2a67d,[5.0 km] Petrovaradin Fortress NIGHT trail Serbia EPIC 2026,5.0,,Trail,trail,30.0,3500.0,,https://trka.rs/races/1962-petrovaradin-fortress-night-trail-serbia-epic-2026/,trka.rs,Petrovaradin Fortress NIGHT trail Serbia EPIC 2026,Biciklistički klub Novi Sad Temerinska 42 Novi Sad,novisadmtb2021@gmail.com,,f3901dcb4f3ceff87e706d7a23c2a67d,Petrovaradin Fortress NIGHT trail Serbia EPIC 2026,2026-10-09
81be86e3ff2e46e908314c0ff7338583,7fc2ae782001768fbbfce64eaeca2c71,[0.0 km] OCR Invictus Challenge Fruška gora,0.0,,OCR,,,0.0,,https://trka.rs/races/1961-ocr-invictus-challenge-fru%C5%A1ka-gora-ocr-invictus-ch/,trka.rs,https://invictuschallenge.rs/ocr-trke/fruska-gora/,SU Invictus NS 021 Stevana Doronjskog 7 Novi Sad,office@invictuschallenge.rs,,7fc2ae782001768fbbfce64eaeca2c71,OCR Invictus Challenge Fruška gora,2026-10-10
8a9a39986a58e584a9188c8d051c9a44,0737769f3a83dd03b9e6f20e2a6a71db,[21.097 km] Polumaraton,21.097,,Halfmarathon,,29.0,2900.0,,https://trka.rs/races/1885-30-apatinski-dunavski-polumaraton-polumaraton/,trka.rs,"PRVENSTVO BALKANA ZA SENIORE I SENIORKE DUŽINA POLUMARATONA: 21,097 km OSOBINE STAZE: Staza je zvanično sertifikovana, brza i ravna 100%, obeležen svaki kilometar, 11 okrepnih stanica, staza u potpunosti zatvorena za saobraćaj. Poseduje A sertifikat svetske atletike. Trči se manji krug 5,2 km i veći krug 15,9 km. START: ispred glavnog ulaza u Specijalnu bolnicu Junaković – Apatin, CILJ: Kod prijemnog centra (na raskrsnici 70 metara pre starta trke), VREME STARTA: 18.10.2026. godine 11:00 časova PRIJAVNI CENTAR: na platou pored glavnog ulaza u Banju Junaković (pored helihoptera) PREUZIMANJE BROJEVA: U prijavnom centru (17.10.2025. – 14,00 do 17,30 časova) i na dan trke (18.10.2025. – 8,15 do 10,15). PRIJAVE otvorene od 12:00 sati 01.01.2026 godine do 17:00 sati 08.10.2026 godine KATEGORIJE Polumaraton: pet prvoplasiranih (muška i ženska konkurencija) + starosne kategorije na po 5 godina. – STARTNINA 2900 RSD 29 € od 01.01. do 18.02.2026. godine 3100 RSD 31 € od 19.02. do 08.04.2026. godine 3300 RSD 33 € od 09.04. do 08.10.2026. godine STARTNI I CILJNI PAKET: POLUMARATON: učesnička majica, finišerska medalja, ručak i piće u šatoru na prostoru pored Banje Junaković, posle trke. DODATNE INFORMACIJE: dunavskipolumaraton@gmail.com KONTAKT TELEFON: + 381 (63) 537 482 GORAN ČEGAR PROGLAŠENJE POBEDNIKA: Za ukupan plasman neposredno po završetku svih trka, Proglašenje po kategorijama vršiće se na bini u zoni cilja sa početkom u 13:00 časova. NAGRADE: Svi takmičari koji završe polumaratonsku trku dobijaju unikatnu učesničku medalju. – Pet prvoplasiranih takmičara, takmičarki dobijaju pobedničke pehare, medalje, diplome i eventualne robne nagrade. – Troje prvoplasiranih po kategorijama dobijaju medalje i diplome. – VAŽNO: Takmičari trče na sopstvenu odgovornost. – Apatinski Dunavski polumaraton web stranica www.dunavskipolumaraton.com – FB STRANICA TRKE https://www.facebook.com/dunavskipolumaraton/",AK Apatin Vinogradska 31 Apatin,dunavskipolumaraton@gmail.com,,0737769f3a83dd03b9e6f20e2a6a71db,30. Apatinski Dunavski polumaraton,2026-10-18
0cca0ccd39ec8fd4029b58bd23fe58ad,0737769f3a83dd03b9e6f20e2a6a71db,[10.0 km] 10 kilometara,10.0,,10 km,,29.0,2900.0,,https://trka.rs/races/1886-30-apatinski-dunavski-polumaraton-10-kilometara/,trka.rs,"30. APATINSKI DUNAVSKI POLUMARATON TRKA: 10 km Auto kuća ALFA Subotica, MESTO ODRŽAVANJA: APATIN (BANJA JUNAKOVIĆ) DATUM: 18.10.2026. godine (Nedelja) OSOBINE STAZE: Staza je zvanično sertifikovana, brza i ravna 100%, obeležen svaki kilometar, 3 okrepne stanice, staza u potpunosti zatvorena za saobraćaj. Poseduje A sertifikat svetske atletike. Trči se jedan krug 5,2 km i jedan 4,8 km START: ispred glavnog ulaza u Specijalnu bolnicu Junaković – Apatin, CILJ: Kod prijemnog centra (na raskrsnici 70 metara pre starta trke), VREME STARTA: 18.10.2026. godine 11:00 časova PRIJAVNI CENTAR: na platou pored glavnog ulaza u Banju Junaković (pored helihoptera) PREUZIMANJE BROJEVA: U prijavnom centru (17.10.2025. – 14,00 do 17,30 časova) i na dan trke (18.10.2025. – 8,15 do 10,15). PRIJAVE otvorene od 12:00 sati 01.01.2026 godine do 17:00 sati 08.10.2026 godine KATEGORIJE. Muškarci i žene sveukupni plasman (pet prvoplasiranih) + starosne kategorije na po 10 godina. STARTNINA 2900 RSD 29 € od 01.01. do 18.02.2026. godine 3100 RSD 31 € od 19.02. do 08.04.2026. godine 3300 RSD 33 € od 09.04. do 08.10.2026. godine STARTNI I CILJNI PAKET: Učesnička majica, finišerska medalja, ručak i piće u šatoru na prostoru pored Banje Junaković, posle trke. DODATNE INFORMACIJE: dunavskipolumaraton@gmail.com www.dunavskipolumaraton.com KONTAKT TELEFON: + 381 (63) 537 482 GORAN ČEGAR PROGLAŠENJE POBEDNIKA: Za ukupan plasman neposredno po završetku svih trka, Proglašenje po kategorijama vršiće se na bini u zoni cilja sa početkom u 13:00 časova. NAGRADE: Svi takmičari koji završe polumaratonsku trku dobijaju unikatnu učesničku medalju. – Pet prvoplasiranih takmičara, takmičarki u glavnoj trci, trci zdravlja i tri prvoplasirane štafete (muške, ženske, miks) i u trci nordijsko hodanje dobijaju pobedničke pehare, medalje, diplome i eventualne robne nagrade. – Troje prvoplasiranih po kategorijama dobijaju medalje i diplome. – VAŽNO: Takmičari trče na sopstvenu odgovornost. – Apatinski Dunavski polumaraton web stranica www.dunavskipolumaraton.com – FB STRANICA TRKE https://www.facebook.com/dunavskipolumaraton/",AK Apatin Vinogradska 31 Apatin,dunavskipolumaraton@gmail.com,,0737769f3a83dd03b9e6f20e2a6a71db,30. Apatinski Dunavski polumaraton,2026-10-18
